y,x
129,4.656215622
173,4.656490649
49,4.656765677
51,4.657040704
38,4.657315732
16,4.657590759
108,4.657865787
96,4.658140814
120,4.658415842
49,4.658690869
183,4.658965897
16,4.659240924
221,4.659515952
137,4.659790979
91,4.660066007
81,4.660341034
138,4.660616062
60,4.660891089
63,4.661166117
30,4.661441144
115,4.661716172
126,4.661991199
109,4.662266227
35,4.662541254
68,4.662816282
223,4.663091309
117,4.663366337
69,4.663641364
76,4.663916392
33,4.664191419
64,4.664466447
21,4.664741474
118,4.665016502
109,4.665291529
44,4.665566557
107,4.665841584
278,4.666116612
130,4.666391639
211,4.666666667
109,4.666941694
47,4.667216722
67,4.667491749
178,4.667766777
224,4.668041804
190,4.668316832
66,4.668591859
327,4.668866887
133,4.669141914
79,4.669416942
102,4.669691969
95,4.669966997
245,4.670242024
66,4.670517052
132,4.670792079
231,4.671067107
13,4.671342134
8,4.671617162
117,4.671892189
179,4.672167217
32,4.672442244
175,4.672717272
529,4.672992299
34,4.673267327
118,4.673542354
112,4.673817382
84,4.674092409
31,4.674367437
49,4.674642464
58,4.674917492
60,4.675192519
159,4.675467547
72,4.675742574
133,4.676017602
133,4.676292629
27,4.676567657
119,4.676842684
197,4.677117712
133,4.677392739
76,4.677667767
139,4.677942794
107,4.678217822
84,4.678492849
97,4.678767877
141,4.679042904
114,4.679317932
157,4.679592959
34,4.679867987
82,4.680143014
29,4.680418042
61,4.680693069
125,4.680968097
111,4.681243124
85,4.681518152
50,4.681793179
167,4.682068207
87,4.682343234
47,4.682618262
439,4.682893289
41,4.683168317
94,4.683443344
135,4.683718372
79,4.683993399
223,4.684268427
98,4.684543454
105,4.684818482
120,4.685093509
55,4.685368537
35,4.685643564
48,4.685918592
125,4.686193619
66,4.686468647
42,4.686743674
197,4.687018702
138,4.687293729
6,4.687568757
38,4.687843784
161,4.688118812
71,4.688393839
91,4.688668867
62,4.688943894
83,4.689218922
6,4.689493949
169,4.689768977
79,4.690044004
167,4.690319032
160,4.690594059
72,4.690869087
165,4.691144114
77,4.691419142
12,4.691694169
191,4.691969197
205,4.692244224
43,4.692519252
109,4.692794279
94,4.693069307
76,4.693344334
304,4.693619362
44,4.693894389
142,4.694169417
107,4.694444444
180,4.694719472
152,4.694994499
211,4.695269527
255,4.695544554
73,4.695819582
57,4.696094609
44,4.696369637
96,4.696644664
324,4.696919692
30,4.697194719
149,4.697469747
57,4.697744774
17,4.698019802
98,4.698294829
141,4.698569857
158,4.698844884
78,4.699119912
155,4.699394939
29,4.699669967
137,4.699944994
40,4.700220022
132,4.70049505
244,4.700770077
37,4.701045105
63,4.701320132
206,4.70159516
197,4.701870187
45,4.702145215
158,4.702420242
75,4.70269527
76,4.702970297
87,4.703245325
128,4.703520352
66,4.70379538
39,4.704070407
23,4.704345435
34,4.704620462
20,4.70489549
192,4.705170517
116,4.705445545
73,4.705720572
55,4.7059956
144,4.706270627
119,4.706545655
41,4.706820682
229,4.70709571
24,4.707370737
317,4.707645765
135,4.707920792
120,4.70819582
20,4.708470847
91,4.708745875
92,4.709020902
52,4.70929593
86,4.709570957
200,4.709845985
161,4.710121012
329,4.71039604
45,4.710671067
104,4.710946095
104,4.711221122
70,4.71149615
58,4.711771177
77,4.712046205
69,4.712321232
175,4.71259626
116,4.712871287
140,4.713146315
144,4.713421342
242,4.71369637
39,4.713971397
100,4.714246425
247,4.714521452
65,4.71479648
397,4.715071507
84,4.715346535
22,4.715621562
121,4.71589659
141,4.716171617
75,4.716446645
172,4.716721672
176,4.7169967
114,4.717271727
39,4.717546755
302,4.717821782
126,4.71809681
23,4.718371837
101,4.718646865
141,4.718921892
170,4.71919692
70,4.719471947
167,4.719746975
43,4.720022002
90,4.72029703
162,4.720572057
324,4.720847085
121,4.721122112
179,4.72139714
94,4.721672167
62,4.721947195
153,4.722222222
127,4.72249725
77,4.722772277
132,4.723047305
19,4.723322332
59,4.72359736
43,4.723872387
46,4.724147415
36,4.724422442
42,4.72469747
136,4.724972497
90,4.725247525
178,4.725522552
26,4.72579758
13,4.726072607
21,4.726347635
103,4.726622662
138,4.72689769
74,4.727172717
105,4.727447745
46,4.727722772
31,4.7279978
42,4.728272827
50,4.728547855
257,4.728822882
14,4.72909791
22,4.729372937
298,4.729647965
56,4.729922992
108,4.73019802
44,4.730473047
75,4.730748075
212,4.731023102
536,4.73129813
104,4.731573157
195,4.731848185
59,4.732123212
101,4.73239824
64,4.732673267
167,4.732948295
32,4.733223322
17,4.73349835
62,4.733773377
30,4.734048405
239,4.734323432
75,4.73459846
241,4.734873487
87,4.735148515
69,4.735423542
46,4.73569857
41,4.735973597
94,4.736248625
299,4.736523652
60,4.73679868
140,4.737073707
41,4.737348735
125,4.737623762
398,4.73789879
94,4.738173817
87,4.738448845
91,4.738723872
83,4.7389989
184,4.739273927
32,4.739548955
28,4.739823982
17,4.74009901
113,4.740374037
130,4.740649065
128,4.740924092
35,4.74119912
249,4.741474147
15,4.741749175
26,4.742024202
89,4.74229923
37,4.742574257
140,4.742849285
92,4.743124312
44,4.74339934
217,4.743674367
66,4.743949395
34,4.744224422
252,4.74449945
63,4.744774477
166,4.745049505
64,4.745324532
261,4.74559956
107,4.745874587
114,4.746149615
20,4.746424642
105,4.74669967
146,4.746974697
99,4.747249725
244,4.747524752
75,4.74779978
372,4.748074807
43,4.748349835
291,4.748624862
34,4.74889989
327,4.749174917
170,4.749449945
204,4.749724972
62,4.75
179,4.750275028
116,4.750550055
86,4.750825083
154,4.75110011
279,4.751375138
323,4.751650165
126,4.751925193
32,4.75220022
293,4.752475248
170,4.752750275
106,4.753025303
168,4.75330033
120,4.753575358
59,4.753850385
44,4.754125413
43,4.75440044
120,4.754675468
117,4.754950495
61,4.755225523
114,4.75550055
121,4.755775578
142,4.756050605
161,4.756325633
84,4.75660066
79,4.756875688
287,4.757150715
63,4.757425743
96,4.75770077
86,4.757975798
316,4.758250825
27,4.758525853
112,4.75880088
105,4.759075908
205,4.759350935
115,4.759625963
168,4.75990099
94,4.760176018
140,4.760451045
200,4.760726073
266,4.7610011
20,4.761276128
65,4.761551155
270,4.761826183
40,4.76210121
73,4.762376238
99,4.762651265
46,4.762926293
105,4.76320132
35,4.763476348
202,4.763751375
134,4.764026403
108,4.76430143
127,4.764576458
183,4.764851485
13,4.765126513
369,4.76540154
153,4.765676568
51,4.765951595
40,4.766226623
103,4.76650165
25,4.766776678
106,4.767051705
221,4.767326733
15,4.76760176
109,4.767876788
174,4.768151815
23,4.768426843
108,4.76870187
210,4.768976898
283,4.769251925
53,4.769526953
67,4.76980198
38,4.770077008
64,4.770352035
94,4.770627063
83,4.77090209
32,4.771177118
40,4.771452145
204,4.771727173
44,4.7720022
247,4.772277228
213,4.772552255
163,4.772827283
56,4.77310231
100,4.773377338
103,4.773652365
107,4.773927393
221,4.77420242
69,4.774477448
37,4.774752475
158,4.775027503
40,4.77530253
115,4.775577558
23,4.775852585
116,4.776127613
48,4.77640264
149,4.776677668
66,4.776952695
200,4.777227723
29,4.77750275
33,4.777777778
46,4.778052805
316,4.778327833
168,4.77860286
125,4.778877888
79,4.779152915
208,4.779427943
71,4.77970297
195,4.779977998
17,4.780253025
16,4.780528053
139,4.78080308
217,4.781078108
182,4.781353135
75,4.781628163
205,4.78190319
248,4.782178218
56,4.782453245
176,4.782728273
223,4.7830033
54,4.783278328
49,4.783553355
18,4.783828383
115,4.78410341
247,4.784378438
101,4.784653465
28,4.784928493
124,4.78520352
132,4.785478548
180,4.785753575
192,4.786028603
67,4.78630363
84,4.786578658
108,4.786853685
49,4.787128713
113,4.78740374
13,4.787678768
166,4.787953795
321,4.788228823
97,4.78850385
50,4.788778878
83,4.789053905
62,4.789328933
88,4.78960396
100,4.789878988
27,4.790154015
52,4.790429043
173,4.79070407
81,4.790979098
380,4.791254125
76,4.791529153
370,4.79180418
99,4.792079208
87,4.792354235
91,4.792629263
69,4.79290429
7,4.793179318
139,4.793454345
82,4.793729373
139,4.7940044
230,4.794279428
23,4.794554455
139,4.794829483
291,4.79510451
57,4.795379538
154,4.795654565
188,4.795929593
35,4.79620462
181,4.796479648
217,4.796754675
126,4.797029703
113,4.79730473
281,4.797579758
98,4.797854785
75,4.798129813
27,4.79840484
228,4.798679868
136,4.798954895
209,4.799229923
76,4.79950495
44,4.799779978
82,4.800055006
315,4.800330033
167,4.800605061
77,4.800880088
157,4.801155116
197,4.801430143
91,4.801705171
151,4.801980198
10,4.802255226
124,4.802530253
46,4.802805281
124,4.803080308
100,4.803355336
83,4.803630363
20,4.803905391
326,4.804180418
110,4.804455446
55,4.804730473
182,4.805005501
51,4.805280528
87,4.805555556
47,4.805830583
307,4.806105611
207,4.806380638
72,4.806655666
517,4.806930693
104,4.807205721
58,4.807480748
275,4.807755776
118,4.808030803
30,4.808305831
225,4.808580858
35,4.808855886
78,4.809130913
70,4.809405941
23,4.809680968
49,4.809955996
246,4.810231023
97,4.810506051
6,4.810781078
134,4.811056106
180,4.811331133
85,4.811606161
62,4.811881188
88,4.812156216
110,4.812431243
227,4.812706271
156,4.812981298
113,4.813256326
50,4.813531353
165,4.813806381
100,4.814081408
124,4.814356436
27,4.814631463
273,4.814906491
351,4.815181518
48,4.815456546
177,4.815731573
66,4.816006601
157,4.816281628
143,4.816556656
54,4.816831683
16,4.817106711
33,4.817381738
271,4.817656766
26,4.817931793
59,4.818206821
221,4.818481848
346,4.818756876
287,4.819031903
349,4.819306931
28,4.819581958
136,4.819856986
130,4.820132013
137,4.820407041
195,4.820682068
288,4.820957096
35,4.821232123
198,4.821507151
177,4.821782178
172,4.822057206
62,4.822332233
45,4.822607261
34,4.822882288
185,4.823157316
45,4.823432343
130,4.823707371
354,4.823982398
54,4.824257426
72,4.824532453
47,4.824807481
57,4.825082508
38,4.825357536
285,4.825632563
36,4.825907591
93,4.826182618
178,4.826457646
13,4.826732673
95,4.827007701
154,4.827282728
308,4.827557756
289,4.827832783
248,4.828107811
111,4.828382838
116,4.828657866
6,4.828932893
89,4.829207921
132,4.829482948
294,4.829757976
171,4.830033003
55,4.830308031
90,4.830583058
56,4.830858086
139,4.831133113
44,4.831408141
28,4.831683168
75,4.831958196
72,4.832233223
309,4.832508251
40,4.832783278
80,4.833058306
9,4.833333333
18,4.833608361
436,4.833883388
59,4.834158416
206,4.834433443
82,4.834708471
58,4.834983498
83,4.835258526
41,4.835533553
101,4.835808581
20,4.836083608
112,4.836358636
114,4.836633663
102,4.836908691
236,4.837183718
119,4.837458746
227,4.837733773
153,4.838008801
169,4.838283828
243,4.838558856
126,4.838833883
99,4.839108911
29,4.839383938
115,4.839658966
48,4.839933993
187,4.840209021
163,4.840484048
53,4.840759076
171,4.841034103
163,4.841309131
240,4.841584158
199,4.841859186
111,4.842134213
152,4.842409241
254,4.842684268
134,4.842959296
197,4.843234323
96,4.843509351
85,4.843784378
187,4.844059406
355,4.844334433
162,4.844609461
318,4.844884488
40,4.845159516
71,4.845434543
26,4.845709571
81,4.845984598
79,4.846259626
21,4.846534653
181,4.846809681
18,4.847084708
104,4.847359736
292,4.847634763
182,4.847909791
35,4.848184818
350,4.848459846
108,4.848734873
41,4.849009901
100,4.849284928
72,4.849559956
61,4.849834983
37,4.850110011
194,4.850385039
145,4.850660066
55,4.850935094
224,4.851210121
98,4.851485149
117,4.851760176
278,4.852035204
74,4.852310231
85,4.852585259
94,4.852860286
93,4.853135314
246,4.853410341
32,4.853685369
58,4.853960396
60,4.854235424
157,4.854510451
60,4.854785479
93,4.855060506
146,4.855335534
59,4.855610561
159,4.855885589
103,4.856160616
84,4.856435644
77,4.856710671
20,4.856985699
73,4.857260726
23,4.857535754
104,4.857810781
65,4.858085809
59,4.858360836
182,4.858635864
68,4.858910891
409,4.859185919
12,4.859460946
187,4.859735974
37,4.860011001
89,4.860286029
304,4.860561056
228,4.860836084
12,4.861111111
175,4.861386139
218,4.861661166
26,4.861936194
478,4.862211221
75,4.862486249
266,4.862761276
58,4.863036304
260,4.863311331
77,4.863586359
73,4.863861386
103,4.864136414
89,4.864411441
38,4.864686469
265,4.864961496
83,4.865236524
46,4.865511551
61,4.865786579
117,4.866061606
30,4.866336634
69,4.866611661
91,4.866886689
190,4.867161716
30,4.867436744
331,4.867711771
115,4.867986799
10,4.868261826
73,4.868536854
163,4.868811881
36,4.869086909
74,4.869361936
151,4.869636964
9,4.869911991
47,4.870187019
119,4.870462046
177,4.870737074
43,4.871012101
33,4.871287129
26,4.871562156
79,4.871837184
62,4.872112211
56,4.872387239
125,4.872662266
28,4.872937294
213,4.873212321
108,4.873487349
67,4.873762376
218,4.874037404
117,4.874312431
231,4.874587459
348,4.874862486
34,4.875137514
59,4.875412541
195,4.875687569
88,4.875962596
145,4.876237624
30,4.876512651
213,4.876787679
26,4.877062706
38,4.877337734
330,4.877612761
177,4.877887789
18,4.878162816
35,4.878437844
202,4.878712871
326,4.878987899
251,4.879262926
120,4.879537954
185,4.879812981
64,4.880088009
20,4.880363036
159,4.880638064
149,4.880913091
103,4.881188119
34,4.881463146
157,4.881738174
165,4.882013201
253,4.882288229
85,4.882563256
58,4.882838284
41,4.883113311
266,4.883388339
193,4.883663366
101,4.883938394
37,4.884213421
72,4.884488449
75,4.884763476
38,4.885038504
74,4.885313531
95,4.885588559
69,4.885863586
90,4.886138614
139,4.886413641
64,4.886688669
172,4.886963696
60,4.887238724
267,4.887513751
243,4.887788779
444,4.888063806
250,4.888338834
68,4.888613861
41,4.888888889
25,4.889163916
350,4.889438944
123,4.889713971
10,4.889988999
76,4.890264026
21,4.890539054
126,4.890814081
12,4.891089109
166,4.891364136
387,4.891639164
394,4.891914191
167,4.892189219
169,4.892464246
75,4.892739274
19,4.893014301
60,4.893289329
30,4.893564356
347,4.893839384
23,4.894114411
166,4.894389439
304,4.894664466
250,4.894939494
149,4.895214521
71,4.895489549
51,4.895764576
51,4.896039604
222,4.896314631
4,4.896589659
141,4.896864686
174,4.897139714
71,4.897414741
206,4.897689769
130,4.897964796
67,4.898239824
24,4.898514851
25,4.898789879
123,4.899064906
88,4.899339934
112,4.899614961
90,4.899889989
26,4.900165017
356,4.900440044
44,4.900715072
549,4.900990099
59,4.901265127
22,4.901540154
84,4.901815182
92,4.902090209
48,4.902365237
211,4.902640264
362,4.902915292
487,4.903190319
9,4.903465347
128,4.903740374
361,4.904015402
151,4.904290429
88,4.904565457
68,4.904840484
231,4.905115512
396,4.905390539
8,4.905665567
184,4.905940594
83,4.906215622
170,4.906490649
49,4.906765677
4,4.907040704
53,4.907315732
193,4.907590759
110,4.907865787
67,4.908140814
233,4.908415842
42,4.908690869
229,4.908965897
52,4.909240924
67,4.909515952
232,4.909790979
89,4.910066007
93,4.910341034
62,4.910616062
288,4.910891089
42,4.911166117
23,4.911441144
209,4.911716172
12,4.911991199
164,4.912266227
71,4.912541254
43,4.912816282
35,4.913091309
59,4.913366337
342,4.913641364
148,4.913916392
171,4.914191419
108,4.914466447
23,4.914741474
101,4.915016502
153,4.915291529
176,4.915566557
83,4.915841584
63,4.916116612
317,4.916391639
122,4.916666667
78,4.916941694
128,4.917216722
135,4.917491749
162,4.917766777
269,4.918041804
45,4.918316832
89,4.918591859
318,4.918866887
139,4.919141914
203,4.919416942
198,4.919691969
29,4.919966997
84,4.920242024
98,4.920517052
10,4.920792079
37,4.921067107
111,4.921342134
233,4.921617162
50,4.921892189
67,4.922167217
482,4.922442244
213,4.922717272
23,4.922992299
218,4.923267327
22,4.923542354
34,4.923817382
54,4.924092409
365,4.924367437
124,4.924642464
29,4.924917492
88,4.925192519
171,4.925467547
30,4.925742574
374,4.926017602
84,4.926292629
148,4.926567657
229,4.926842684
98,4.927117712
88,4.927392739
280,4.927667767
101,4.927942794
55,4.928217822
255,4.928492849
127,4.928767877
93,4.929042904
140,4.929317932
109,4.929592959
168,4.929867987
262,4.930143014
41,4.930418042
100,4.930693069
290,4.930968097
141,4.931243124
204,4.931518152
97,4.931793179
205,4.932068207
133,4.932343234
7,4.932618262
106,4.932893289
89,4.933168317
98,4.933443344
280,4.933718372
229,4.933993399
109,4.934268427
391,4.934543454
116,4.934818482
29,4.935093509
100,4.935368537
77,4.935643564
381,4.935918592
107,4.936193619
255,4.936468647
56,4.936743674
99,4.937018702
131,4.937293729
166,4.937568757
203,4.937843784
23,4.938118812
123,4.938393839
285,4.938668867
69,4.938943894
64,4.939218922
64,4.939493949
91,4.939768977
129,4.940044004
161,4.940319032
112,4.940594059
129,4.940869087
97,4.941144114
83,4.941419142
170,4.941694169
296,4.941969197
141,4.942244224
245,4.942519252
113,4.942794279
167,4.943069307
39,4.943344334
106,4.943619362
75,4.943894389
109,4.944169417
23,4.944444444
98,4.944719472
34,4.944994499
168,4.945269527
188,4.945544554
178,4.945819582
100,4.946094609
64,4.946369637
180,4.946644664
84,4.946919692
164,4.947194719
262,4.947469747
143,4.947744774
98,4.948019802
79,4.948294829
67,4.948569857
235,4.948844884
251,4.949119912
182,4.949394939
143,4.949669967
91,4.949944994
45,4.950220022
156,4.95049505
323,4.950770077
149,4.951045105
448,4.951320132
80,4.95159516
122,4.951870187
65,4.952145215
27,4.952420242
178,4.95269527
203,4.952970297
317,4.953245325
148,4.953520352
93,4.95379538
284,4.954070407
157,4.954345435
122,4.954620462
172,4.95489549
144,4.955170517
180,4.955445545
98,4.955720572
219,4.9559956
223,4.956270627
137,4.956545655
240,4.956820682
48,4.95709571
157,4.957370737
50,4.957645765
41,4.957920792
26,4.95819582
46,4.958470847
302,4.958745875
89,4.959020902
60,4.95929593
189,4.959570957
501,4.959845985
22,4.960121012
808,4.96039604
119,4.960671067
138,4.960946095
41,4.961221122
76,4.96149615
149,4.961771177
101,4.962046205
370,4.962321232
160,4.96259626
40,4.962871287
161,4.963146315
229,4.963421342
184,4.96369637
33,4.963971397
89,4.964246425
222,4.964521452
59,4.96479648
289,4.965071507
171,4.965346535
243,4.965621562
365,4.96589659
53,4.966171617
174,4.966446645
115,4.966721672
37,4.9669967
203,4.967271727
144,4.967546755
43,4.967821782
78,4.96809681
118,4.968371837
426,4.968646865
323,4.968921892
12,4.96919692
247,4.969471947
47,4.969746975
488,4.970022002
112,4.97029703
42,4.970572057
170,4.970847085
292,4.971122112
140,4.97139714
110,4.971672167
199,4.971947195
96,4.972222222
87,4.97249725
66,4.972772277
110,4.973047305
109,4.973322332
53,4.97359736
102,4.973872387
62,4.974147415
121,4.974422442
586,4.97469747
41,4.974972497
121,4.975247525
218,4.975522552
51,4.97579758
95,4.976072607
52,4.976347635
246,4.976622662
283,4.97689769
51,4.977172717
290,4.977447745
187,4.977722772
237,4.9779978
76,4.978272827
118,4.978547855
165,4.978822882
24,4.97909791
348,4.979372937
188,4.979647965
124,4.979922992
30,4.98019802
121,4.980473047
55,4.980748075
47,4.981023102
115,4.98129813
23,4.981573157
296,4.981848185
24,4.982123212
273,4.98239824
184,4.982673267
15,4.982948295
122,4.983223322
9,4.98349835
131,4.983773377
156,4.984048405
59,4.984323432
42,4.98459846
138,4.984873487
93,4.985148515
186,4.985423542
96,4.98569857
207,4.985973597
171,4.986248625
33,4.986523652
263,4.98679868
337,4.987073707
22,4.987348735
133,4.987623762
215,4.98789879
338,4.988173817
397,4.988448845
68,4.988723872
156,4.9889989
15,4.989273927
169,4.989548955
191,4.989823982
56,4.99009901
285,4.990374037
423,4.990649065
106,4.990924092
33,4.99119912
72,4.991474147
31,4.991749175
47,4.992024202
45,4.99229923
116,4.992574257
68,4.992849285
357,4.993124312
153,4.99339934
235,4.993674367
130,4.993949395
31,4.994224422
285,4.99449945
89,4.994774477
100,4.995049505
313,4.995324532
76,4.99559956
117,4.995874587
138,4.996149615
59,4.996424642
187,4.99669967
457,4.996974697
181,4.997249725
80,4.997524752
225,4.99779978
128,4.998074807
135,4.998349835
319,4.998624862
82,4.99889989
64,4.999174917
178,4.999449945
219,4.999724972
106,5
